2017-12-13 00:26:47.825838,599,0.1,161.7,No Tag,0.1,0.01,cb21a359-87ba-4cd2-ae56-4ce3b4e4704e
2017-12-13 00:28:39.845783,600,9.6,161.8,"{'900_032002752619': 1, 'No Tag': 1}",0.3,0.58,13c9014b-f64a-4899-88ea-e765ed9d713f
2017-12-13 00:29:15.618441,601,0.1,138.8,No Tag,0.0,0.07,6b124c3a-3e49-4625-b6b1-8a8d80ff1bb2
2017-12-13 00:29:33.047219,602,12.6,161.9,No Tag,0.3,0.79,7cb788be-fe60-4391-8ac2-fc2654783b03
2017-12-13 00:30:21.951258,603,0.1,150.6,No Tag,0.0,0.02,ef195f2a-435e-4425-8a8a-2ffb7d4dea71
2017-12-13 00:30:24.878816,604,0.1,161.9,No Tag,0.0,0.43,454de46e-1742-46d8-bac5-d8f471fefbc8
2017-12-13 00:30:51.833282,605,9.7,162.7,"{'900_032002752619': 1, 'No Tag': 1}",0.3,0.48,b323223b-c33c-4c78-abaa-dfe863fb0ff7
2017-12-13 00:31:22.664663,606,0.1,161.5,No Tag,0.0,0.04,1809326a-3d99-467d-86ba-a7754c707fb3
2017-12-13 00:31:28.562936,607,0.1,239.2,No Tag,0.0,0.03,af3cf1f9-5c98-4dfd-8520-5ccd4fe09651
2017-12-13 00:31:31.904792,608,0.1,247.4,No Tag,0.0,0.05,f51376c2-fb12-440e-ab16-3c79e5c29396
2017-12-13 00:31:38.816237,609,0.1,865.5,"{'900_032002752619': 1, 'No Tag': 1}",0.0,0.03,ffb09f73-20a8-4916-99c8-246430a2bd61
2017-12-13 00:31:41.912858,610,0.1,155.2,{'900_032002752619': 3},0.0,0.26,319c1dc8-db94-4cbd-9462-ecbac11d8a38
2017-12-13 00:32:01.579953,611,0.1,162.6,"{'900_032002752619': 1, 'No Tag': 1}",0.0,0.02,84c3b9ea-0780-48d7-a40a-37a03c284689
2017-12-13 00:32:07.645776,612,25.1,162.6,No Tag,0.4,1.02,337a3702-31f5-45e5-bf7a-9fe2be6a0303
2017-12-13 00:33:10.485711,613,16.8,162.6,No Tag,0.4,0.74,9ed80d4f-1e07-459f-b691-4d69cef2c51c
2017-12-13 00:33:55.657418,614,4.8,162.3,No Tag,0.4,0.21,6de08f2c-bb59-4715-bc84-e1a5d4bc454a
2017-12-13 00:34:14.267339,615,11.2,162.9,No Tag,0.4,0.45,731b8042-2af3-4e2e-a795-fa33cf9136a5
2017-12-13 00:34:46.794490,616,28.0,163.5,No Tag,0.4,1.04,38d6cb7a-8718-4436-ba53-d60ec7035824
2017-12-13 00:35:50.746720,617,0.1,140.8,No Tag,0.0,0.04,050b2769-cd1a-4386-84e7-aae1af7726bf
2017-12-13 00:36:03.559485,618,0.1,135.1,No Tag,0.1,0.01,28cf2a2a-044f-45cc-809a-f4fec77546e1
2017-12-13 00:36:06.507901,619,0.1,145.3,No Tag,0.0,0.02,7a311fdd-8e71-473d-8442-c1b019bd4a2f
2017-12-13 00:36:14.453143,620,0.3,134.2,No Tag,0.3,0.02,98763a55-8824-4ad5-81a6-d8ef083c87bd
2017-12-13 00:36:16.973991,621,37.1,162.4,No Tag,0.4,1.37,fde745c3-d35b-4f59-a48d-ffc04720c0ad
2017-12-13 00:37:43.983896,622,50.5,162.3,"{'900_032002752619': 1, 'No Tag': 1}",0.4,2.08,c2073844-0ece-4827-b122-bb2fa174334e
2017-12-13 00:39:50.072779,623,0.1,162.8,No Tag,0.1,0.03,233ceb75-b004-43e4-a72a-b323e108e666
2017-12-13 00:42:23.752773,624,0.1,138.6,No Tag,0.0,0.08,cb3acc33-4364-4fa0-934d-310e50943f78
2017-12-13 00:42:30.552876,625,0.2,134.5,No Tag,0.1,0.03,f3c1837d-6e8f-4af7-9338-b79afcd12394
2017-12-13 00:42:33.776119,626,0.1,150.8,No Tag,0.0,0.16,f03f541e-22c4-4f61-bda4-f6a4d7292e4b
2017-12-13 00:42:44.442246,627,0.1,161.9,No Tag,0.0,0.03,c7a97798-6343-4387-a7e2-145b4dac3587
2017-12-13 00:42:47.052891,628,0.2,159.2,No Tag,0.0,0.11,d31eed05-aefa-42ec-a400-ee045ea66f8b
2017-12-13 00:42:54.821253,629,0.1,162.2,No Tag,0.0,0.03,787a9e63-5496-4dcc-8d81-9a058e3dd6bf
2017-12-13 00:42:57.918679,630,0.2,160.9,No Tag,0.1,0.06,9d32ef8a-92fd-46be-b392-2d03563fbfe4
2017-12-13 00:43:02.448650,631,0.1,156.6,No Tag,0.0,0.06,b6246940-4583-4d8a-a387-7474e1603a4a
2017-12-13 00:43:07.383845,632,0.1,nan,No Tag,0.0,0.09,918a0503-a8e8-4d81-820c-d8590a8f2f2b
2017-12-13 00:43:16.813095,633,0.1,162.3,No Tag,0.0,0.05,238617a6-e045-4f4f-a0bd-ff324e123f06
2017-12-13 00:43:21.248284,634,0.1,249.1,No Tag,0.0,0.42,5abaffca-6a0a-4f2c-8d5c-37f1d5414c29
2017-12-13 00:43:47.939586,635,0.2,185.8,No Tag,0.0,0.07,4e9282be-180f-47b4-9a89-86bc94ea47f7
2017-12-13 00:43:55.890786,636,0.2,489.8,No Tag,0.1,0.06,b726621b-dac4-443c-833a-cb8bf35ae264
2017-12-13 00:44:05.245826,637,0.2,246.8,No Tag,0.1,0.03,93c8a063-9f10-47a2-b63d-51a4fada3352
2017-12-13 19:31:23.741055,638,1.9,156.4,"{'900_032002752624': 66, '900_032002752628': 24, '900_032002752619': 22}",0.1,0.38,c27cb579-e61b-44b0-8c83-320f439f60dd
2017-12-13 19:31:47.811373,639,3.7,160.6,"{'900_032002752624': 60, '900_032002752619': 18, '900_032002752628': 137}",0.1,0.52,deb9ab2e-7f2b-4a70-862f-70c162e30247
2017-12-13 19:32:50.398077,640,0.6,90.3,"{'900_032002752624': 23, '900_032002752628': 2, '900_032002752619': 9}",0.1,0.08,61258e39-b3cd-4f3a-9a01-d9cecc71baed
2017-12-13 19:32:56.122682,641,1.0,156.4,"{'900_032002752624': 14, '900_032002752619': 1, '900_032002752628': 41}",0.1,0.2,accafeb9-294f-4f63-90d6-866fd96cc718
2017-12-13 19:33:09.531725,642,2.7,156.8,"{'900_032002752624': 60, '900_032002752619': 25, '900_032002752628': 71}",0.2,0.26,2a8c4147-dc4f-4db8-b4ce-e822e5aac727
2017-12-13 19:33:32.098104,643,0.1,nan,{'900_032002752624': 3},0.0,0.05,2a1e3a07-9f01-4317-bc83-ab1283f4d89a
2017-12-13 19:33:36.749038,644,0.1,nan,"{'900_032002752624': 1, '900_032002752628': 2}",0.0,0.06,98bc533e-d187-46a4-9d37-6c5977735c4c
2017-12-13 19:33:51.661654,645,1.3,156.8,"{'900_032002752624': 45, '900_032002752619': 2, '900_032002752628': 28}",0.2,0.14,efbd440e-c498-4b10-ab50-9068bfd59a6c
2017-12-13 22:00:56.127276,646,0.5,143.2,"{'900_032002752624': 19, '900_032002752628': 10}",0.2,0.05,57083342-1d19-4b1f-8dee-0429ed4239d5
2017-12-13 22:01:08.591496,647,7.4,163.7,"{'900_032002752624': 195, '900_032002752619': 52, '900_032002752628': 183}",0.2,0.65,b01b3096-ed2d-4825-a748-48b753a6676a
2017-12-13 22:01:48.996323,648,0.4,187.1,"{'900_032002752619': 2, '900_032002752628': 24}",0.0,0.29,82c88537-c2e2-4a04-b3c8-4856e3c8a19f
2017-12-13 22:02:07.489725,649,0.4,163.0,"{'900_032002752624': 1, '900_032002752619': 1, '900_032002752628': 24}",0.1,0.07,79aef656-c5ea-4608-8aa2-035e03e8255c
2017-12-13 22:02:18.958150,650,13.8,169.3,"{'900_032002752624': 18, 'No Tag': 1, '900_032002752628': 53, '900_032002752619': 5}",0.2,1.18,7837fe4a-df38-4333-9092-994ac1f9bf53
2017-12-13 22:03:33.085362,651,22.9,180.9,"{'No Tag': 1, '900_032002752619': 3, '900_032002752628': 14}",0.2,1.56,955716e4-d2ee-4ce8-b485-2a395aeeac7f
2017-12-13 22:05:08.042813,652,0.1,188.7,"{'900_032002752628': 2, 'No Tag': 1}",0.0,0.19,f3444c7d-4575-4b01-8246-620e670841c5
2017-12-13 22:05:22.693338,653,16.0,188.6,"{'No Tag': 1, '900_032002752619': 3, '900_032002752628': 7}",0.2,1.18,415a76bc-f944-4cd1-930d-9eb2012ab49d
2017-12-13 22:06:34.788151,654,63.7,188.6,"{'No Tag': 1, '900_032002752628': 25, '900_032002752619': 4}",0.3,4.15,a2b8c150-f1cf-4069-8254-99e9d1485317
2017-12-13 22:10:46.427961,655,38.2,176.1,"{'No Tag': 1, '900_032002752619': 2, '900_032002752628': 22}",0.2,2.58,28140d6b-1be9-413b-900c-8ed5c117cbb7
2017-12-13 22:13:22.239798,656,50.2,165.0,"{'No Tag': 1, '900_032002752619': 6, '900_032002752628': 18}",0.3,2.63,9d1c7415-bef1-4fe1-a0f0-727114caa39c
2017-12-13 22:16:02.758319,657,90.6,173.1,"{'No Tag': 1, '900_032002752619': 10, '900_032002752628': 34}",0.3,4.63,8867be9b-0c10-4fe1-823c-5b9db58ae018
2017-12-13 22:20:43.128412,658,35.4,172.3,"{'900_032002752624': 11, '900_032002752619': 7, 'No Tag': 1}",0.3,2.13,a324738f-e309-4914-b5d0-72cf8b1ba6c4
2017-12-13 22:22:52.365824,659,24.2,181.6,"{'900_032002752624': 10, 'No Tag': 1, '900_032002752619': 3, '900_032002752628': 8}",0.3,1.51,fc3455ba-a45a-4bf7-9d67-307f53e5ff4a
2017-12-13 22:24:24.022794,660,1.8,189.8,"{'900_032002752628': 1, 'No Tag': 1}",0.2,0.12,27cc7bcf-6e97-406a-a1a0-814bd79b3bc7
2017-12-13 22:24:32.402350,661,10.8,168.8,"{'No Tag': 1, '900_032002752628': 3, '900_032002752619': 1}",0.2,0.98,5cf61841-50e7-440f-ae17-7e8b216a9059
2017-12-13 22:25:32.723680,662,21.9,168.9,"{'900_032002752624': 4, 'No Tag': 1, '900_032002752619': 1, '900_032002752628': 5}",0.3,1.28,bea31a78-3b91-487b-bcd7-bf490f1217ef
2017-12-13 22:26:51.860924,663,122.4,165.9,"{'900_032002752624': 20, 'No Tag': 1, '900_032002752628': 61, '900_032002752619': 4}",0.3,6.67,aa1abcd8-fd17-40c5-9516-c7153208eebd
2017-12-13 22:33:36.822257,664,218.8,162.2,"{'No Tag': 1, '900_032002752619': 9, '900_032002752628': 98}",0.4,10.11,f6a06083-4034-4750-85c5-42185d5f819d
2017-12-13 22:44:52.165097,665,24.1,162.4,"{'900_032002752624': 5, 'No Tag': 1}",0.3,1.43,3c8b2155-4c92-4527-a46c-61b6822e04e5
2017-12-13 22:46:19.738086,666,85.2,161.7,"{'900_032002752624': 15, 'No Tag': 1, '900_032002752619': 1, '900_032002752628': 26}",0.3,4.64,d642957b-29c5-481a-9edd-aad385879f86
2017-12-13 22:51:00.952839,667,1.7,182.3,No Tag,0.3,0.11,3fe94f6d-43a9-43c3-a95f-fe17dda15c8e
2017-12-13 22:51:11.276091,668,48.8,162.2,"{'900_032002752628': 20, 'No Tag': 1}",0.3,2.51,88be51d4-5ae1-4002-8a7e-083f3b3330f3
2017-12-13 22:53:43.639542,669,1.1,150.3,No Tag,0.2,0.08,9665638c-e9e6-487b-afee-dfa0a292233e
2017-12-13 22:53:49.650406,670,51.5,162.6,"{'No Tag': 1, '900_032002752619': 3, '900_032002752628': 31}",0.4,2.41,6a330c86-c3fc-45d9-a537-c3c79e5f14af
2017-12-13 22:56:28.101433,671,48.1,161.9,"{'900_032002752624': 3, 'No Tag': 1, '900_032002752619': 1, '900_032002752628': 29}",0.3,2.41,13ece6a4-65c1-43b9-8179-dd21beff863c
2017-12-13 22:58:54.704400,672,19.1,175.6,"{'900_032002752624': 4, 'No Tag': 1, '900_032002752628': 10, '900_032002752619': 1}",0.2,1.3,d0f63789-d474-49fe-948d-546af96e1f0a
2017-12-13 23:00:13.900985,673,28.5,162.3,"{'900_032002752628': 19, 'No Tag': 1}",0.3,1.45,935aa499-6dcc-4919-b835-5c36acc94e69
2017-12-13 23:01:42.008343,674,23.2,162.9,"{'900_032002752624': 1, 'No Tag': 1, '900_032002752619': 1, '900_032002752628': 2}",0.4,0.99,744bfeb2-2ffc-4e26-be10-a9dfe5c3df65
2017-12-13 23:02:45.935293,675,21.8,188.6,"{'900_032002752624': 15, '900_032002752628': 6, 'No Tag': 1}",0.2,1.65,8bd5acce-a400-4679-b44e-afc79e6c8f38
2017-12-13 23:04:28.947201,676,0.3,191.7,No Tag,0.1,0.04,b0ba7c27-ac57-43b8-8c99-1cfed9618ecd
2017-12-13 23:04:32.860806,677,18.8,185.0,"{'900_032002752624': 4, '900_032002752628': 6, 'No Tag': 1}",0.3,1.2,ec6ce144-5427-43a5-b650-6dd1d8211979
2017-12-13 23:05:51.041320,678,230.0,164.1,"{'900_032002752624': 1, 'No Tag': 1, '900_032002752628': 127, '900_032002752619': 2}",0.4,10.04,7624310a-e2cc-43bf-bc19-55e4d96e7313
2017-12-13 23:15:54.651462,679,18.1,162.8,"{'900_032002752628': 4, 'No Tag': 1}",0.4,0.76,c698b985-1d04-4b95-9ec8-3d6ffe2d9e32
2017-12-13 23:16:41.695468,680,0.1,159.4,No Tag,0.0,0.03,c7ef6fe3-7b1e-4a6a-88d0-a5fb6e8bd62c
2017-12-13 23:16:45.110693,681,0.1,173.1,No Tag,0.0,0.05,f073d768-573b-4dd5-a186-116cd8e914d1
2017-12-13 23:16:49.336156,682,0.1,136.6,No Tag,0.0,0.1,e08c24ab-ea77-41ff-a6b1-83d89c59c36b
2017-12-13 23:16:56.396260,683,69.5,163.8,"{'900_032002752628': 17, 'No Tag': 1}",0.3,3.33,274361f0-5c12-4bd9-ba22-0a312230da3e
2017-12-13 23:20:17.059673,684,17.7,164.3,No Tag,0.4,0.73,d3f6ad3b-1298-4c85-a6f2-a9c1e02a4899
2017-12-13 23:21:02.023090,685,0.1,157.0,No Tag,0.0,0.02,351df8e9-187b-4995-bfa6-27498fa6886f
2017-12-13 23:21:04.438882,686,8.7,164.9,No Tag,0.3,0.45,f12f17b4-9610-42b5-b675-e11836f47ba5
2017-12-13 23:21:33.619194,687,98.9,162.8,"{'No Tag': 1, '900_032002752619': 1, '900_032002752628': 53}",0.4,3.99,68fa6963-887c-4407-92ab-a15cc146d732
2017-12-13 23:26:04.288908,688,8.2,169.3,"{'900_032002752628': 2, 'No Tag': 1}",0.2,0.55,11d93fed-e05b-42ef-815a-d1c6e3350d5d
2017-12-13 23:26:38.422803,689,13.9,163.1,"{'900_032002752628': 6, 'No Tag': 1}",0.4,0.62,54d41c02-c35a-49d2-8902-7fb4fa51935d
2017-12-13 23:27:17.251893,690,22.3,164.0,"{'900_032002752628': 5, 'No Tag': 1}",0.4,0.99,4b7df034-0ecd-4c26-9ba6-3a2ec2498126
2017-12-13 23:28:17.523230,691,44.2,163.1,"{'900_032002752628': 18, 'No Tag': 1}",0.4,1.84,7de1806e-02f3-4fb8-9aa9-00b83e0b1ea4
2017-12-13 23:30:10.602050,692,58.6,162.7,"{'900_032002752628': 32, 'No Tag': 1}",0.4,2.25,c70242d6-a58a-4da4-a40a-d315dff66ef5
2017-12-13 23:32:26.835194,693,37.1,164.5,"{'900_032002752619': 2, 'No Tag': 1}",0.3,1.87,bc5688dd-5721-4e02-98cd-e89c60a4e929
2017-12-13 23:34:20.161995,694,65.0,164.5,"{'No Tag': 1, '900_032002752628': 26, '900_032002752619': 2}",0.3,3.19,fd48f204-3c16-414b-bba5-5786c6c1879a
2017-12-13 23:37:34.893212,695,102.2,164.6,"{'No Tag': 1, '900_032002752619': 1, '900_032002752628': 44}",0.3,4.91,9191e63e-cd5b-433d-8d4c-97149c62fe2b
2017-12-13 23:42:31.410438,696,23.1,164.8,"{'900_032002752628': 5, 'No Tag': 1}",0.3,1.15,3fbc2542-aeff-4b6a-8b07-511d86d37640
2017-12-13 23:43:42.806148,697,58.6,163.0,"{'900_032002752628': 25, 'No Tag': 1}",0.4,2.31,cb82b9bf-ac1c-4113-9f13-f0f96282b3df
2017-12-13 23:46:03.157231,698,1.0,141.3,"{'900_032002752628': 1, 'No Tag': 1}",0.1,0.11,0af3a441-fcb8-4961-8d39-50f2258002bc
2017-12-13 23:47:22.272291,699,19.2,163.3,"{'900_032002752628': 23, 'No Tag': 1}",0.4,0.81,cbc76274-9296-4af3-9110-6ec01ab0ad9f
2017-12-13 23:48:13.228289,700,16.8,163.9,"{'900_032002752628': 13, 'No Tag': 1}",0.4,0.67,191fc8d7-3d32-418f-bf82-a5703d61e594
2017-12-13 23:49:00.264304,701,1.2,137.8,"{'900_032002752628': 2, 'No Tag': 1}",0.4,0.05,e3fd6ba6-c9f8-4c5a-b202-6cf0808504fd
2017-12-13 23:49:52.772884,702,6.3,165.8,No Tag,0.3,0.34,45cfdf0c-43e5-48e6-a2b1-5dfeecefb98e
2017-12-13 23:50:16.508399,703,60.7,165.9,"{'No Tag': 1, '900_032002752628': 34, '900_032002752619': 2}",0.4,2.76,e0b1e665-cdb8-4d17-b2fd-dd2d80fc1621
2017-12-13 23:53:03.712155,704,14.6,165.7,"{'900_032002752628': 9, 'No Tag': 1}",0.3,0.9,06f7874d-1f6f-4baf-a8b3-45b528cb9728
2017-12-13 23:53:58.504813,705,64.5,165.3,"{'900_032002752624': 1, '900_032002752628': 53, 'No Tag': 1}",0.4,2.9,a020f891-7315-415e-87de-34e248ac68c5
2017-12-13 23:56:53.808188,706,42.9,166.0,"{'900_032002752624': 4, 'No Tag': 1, '900_032002752628': 29, '900_032002752619': 1}",0.3,2.4,a5bfb8de-f7ef-49e0-a0b9-ac0f89bd33fd
2017-12-13 23:59:19.072851,707,2.9,175.4,"{'900_032002752628': 2, 'No Tag': 1}",0.3,0.15,4769c0d8-4bfe-4ddf-b2f3-3aafd674eaab
2017-12-13 23:59:28.963390,708,221.4,165.0,"{'900_032002752624': 39, 'No Tag': 1, '900_032002752628': 102, '900_032002752619': 1}",0.3,11.77,4b9591fd-08dd-48ba-9255-8e681def775c
2017-12-14 00:11:16.731754,709,15.7,167.5,"{'900_032002752624': 1, 'No Tag': 1}",0.3,1.03,53f53da6-d298-4ad6-8bed-7203f442560c
2017-12-14 00:12:20.091791,710,135.6,165.6,"{'900_032002752624': 9, 'No Tag': 1, '900_032002752619': 1, '900_032002752628': 55}",0.3,7.04,74ca4b3d-492d-4119-8166-1d241ae8dab2
2017-12-14 00:19:30.531313,711,162.6,164.4,"{'900_032002752624': 8, 'No Tag': 1, '900_032002752628': 51, '900_032002752619': 1}",0.4,7.7,0267e52e-af71-471a-9ea3-5a96a305f554
2017-12-14 00:27:13.538729,712,60.8,164.4,"{'No Tag': 1, '900_032002752628': 10, '900_032002752619': 1}",0.3,2.95,b38358be-b1f0-4ffe-a115-293b4a90cdfa
2017-12-14 00:30:11.858369,713,0.8,163.2,"{'900_032002752624': 1, 'No Tag': 1}",0.1,0.2,1b8d28c9-3c85-4796-bc50-d1112b2fa5e3
2017-12-14 00:30:25.093916,714,0.1,181.8,No Tag,0.0,0.08,3b1b13b5-fe98-41ee-b991-be5b7462b8d6
2017-12-14 00:30:32.757085,715,4.3,164.1,"{'900_032002752624': 1, 'No Tag': 1}",0.2,0.43,740f8a8c-d4d1-4249-9eed-176200ea2f6d
2017-12-14 00:31:00.649727,716,140.4,163.1,"{'900_032002752624': 9, '900_032002752628': 102, 'No Tag': 1}",0.3,7.33,057122d6-f7ae-424c-8774-a6028519567a
2017-12-14 00:38:21.954594,717,11.9,162.9,"{'900_032002752624': 1, 'No Tag': 1}",0.3,0.64,7da3689f-e2ae-49e2-888f-603baaf5f38b
2017-12-14 00:39:01.512186,718,13.2,162.9,"{'900_032002752624': 1, 'No Tag': 1}",0.3,0.73,ae84a5ee-611b-4f74-bb19-33448f0e2f8e
2017-12-14 00:39:52.422964,719,3.9,162.2,"{'900_032002752628': 7, 'No Tag': 1}",0.3,0.24,9fd2ece8-1208-4b1e-bb53-2e69181b840d
2017-12-14 00:40:07.552661,720,131.0,164.2,"{'900_032002752624': 3, '900_032002752628': 50, 'No Tag': 1}",0.3,6.32,4286d1e4-d6a8-496f-b993-3730c3905797
2017-12-14 00:46:27.988530,721,27.9,162.6,"{'900_032002752628': 28, 'No Tag': 1}",0.4,1.18,e977aee2-29d7-4e27-92f4-20ee7378b221
2017-12-14 00:47:40.667585,722,114.5,162.5,"{'900_032002752624': 1, '900_032002752628': 92, 'No Tag': 1}",0.4,4.99,a31b4188-58d1-453e-b42e-1c38bb228003
2017-12-14 00:52:41.053031,723,0.1,162.0,No Tag,0.0,0.04,d33f1133-a342-4650-a33a-1f0eaebb832c
2017-12-14 00:52:52.678735,724,44.3,161.8,"{'900_032002752628': 43, 'No Tag': 1}",0.4,1.77,5f2561cb-5141-4114-99f3-2821ba92e441
2017-12-14 00:54:47.610659,725,3.8,163.6,"{'900_032002752619': 5, 'No Tag': 1}",0.1,0.45,9efc9245-3941-4e91-9f0c-23e3b96ae69e
2017-12-14 00:55:16.239873,726,3.3,163.8,No Tag,0.2,0.32,fe11e18c-e7a8-4967-a5ee-d6dccd1dea37
2017-12-14 00:55:37.102171,727,0.2,136.9,No Tag,0.0,0.11,5667c489-61c2-454a-8a02-4c7962b941bd
2017-12-14 00:55:45.772004,728,0.1,144.0,No Tag,0.1,0.04,4698950c-3954-42af-8b4a-1265303a5d01
2017-12-14 00:55:50.299037,729,9.0,161.6,"{'900_032002752628': 7, 'No Tag': 1}",0.3,0.46,8da17c3d-6942-471d-ac39-93e6b6feab16
2017-12-14 00:56:19.780434,730,0.2,159.7,No Tag,0.1,0.05,277c955d-43c8-4f5e-97a3-a03bd974c629
2017-12-14 00:56:24.971016,731,47.6,163.6,"{'No Tag': 1, '900_032002752628': 30, '900_032002752619': 2}",0.3,2.35,ab8bd1f3-eaa3-4af6-9fcf-f0e8206a1d4d
2017-12-14 00:58:46.888752,732,71.7,163.0,"{'900_032002752624': 3, '900_032002752628': 18, 'No Tag': 1}",0.3,4.15,fdcd883c-2c59-42c5-b126-2025063f5c39
2017-12-14 01:02:56.881054,733,89.7,163.2,"{'900_032002752624': 8, 'No Tag': 1, '900_032002752628': 6, '900_032002752619': 1}",0.3,4.98,d6f6fb98-3360-4eef-aeec-8e0c67fc7ad3
2017-12-14 01:07:59.900259,734,22.8,163.6,"{'900_032002752628': 11, 'No Tag': 1}",0.4,1.06,f3c4dec6-0ace-48d3-844a-cb22f4af98ca
2017-12-14 01:09:04.760485,735,0.1,162.3,"{'900_032002752628': 1, 'No Tag': 1}",0.0,0.06,9d482fc9-edf5-4f93-ba6f-2548599076c5
2017-12-14 01:09:09.548390,736,4.1,165.4,"{'900_032002752628': 3, 'No Tag': 1}",0.3,0.26,c3c374f3-8959-4abc-8137-98d0b0fb5418
2017-12-14 01:09:25.905404,737,14.2,162.2,"{'900_032002752628': 19, 'No Tag': 1}",0.3,0.69,2c0f7041-9757-463c-9d14-62730b037a9a
2017-12-14 01:10:08.276192,738,5.3,162.1,"{'900_032002752628': 4, 'No Tag': 1}",0.4,0.21,fb9a6573-c592-4485-953a-e058561f3c34
2017-12-14 01:10:22.162864,739,111.8,163.4,"{'900_032002752624': 2, 'No Tag': 1, '900_032002752628': 53, '900_032002752619': 1}",0.3,5.61,605c1a29-07a4-4bb3-9d49-41aedc975095
2017-12-14 01:15:59.665628,740,33.0,164.8,No Tag,0.3,1.77,3c848a2d-388f-4f18-8971-f9fbcd3aa6e2
2017-12-14 01:17:59.329438,741,11.6,164.4,No Tag,0.3,0.64,7ba05997-7ba0-4af5-b652-bd3305ba3df1
2017-12-14 01:18:39.615234,742,13.9,164.4,"{'900_032002752619': 3, 'No Tag': 1}",0.3,0.72,75a40d03-4bc6-4440-9c65-af847ff352fa
2017-12-14 01:19:24.242882,743,17.9,164.6,"{'900_032002752619': 3, 'No Tag': 1}",0.3,1.02,97eebf88-737e-487e-92b3-a93383b16da9
2017-12-14 01:20:26.822870,744,0.1,869.4,No Tag,0.0,0.05,849680c6-4c18-47ba-86da-e0c4cee52c90
2017-12-14 01:20:39.236508,745,0.2,136.1,No Tag,0.0,0.13,f94ab925-7007-4a9c-bdd9-1cc4c9193db6
2017-12-14 01:21:04.156250,746,0.1,164.7,{'900_032002752619': 3},0.0,0.02,70d9372a-5a55-4b0e-a74b-e2f3a45b909b
2017-12-14 01:21:36.978768,747,0.1,nan,{'900_032002752619': 3},0.0,0.08,28dc0503-6c17-472d-9aeb-24eb258091d5
2017-12-14 01:21:43.206752,748,0.1,164.6,{'900_032002752619': 3},0.0,0.1,a65d98d4-a72b-4eac-a674-858ca0b33c4f
2017-12-14 01:21:50.755103,749,0.1,nan,{'900_032002752619': 3},0.0,0.53,a9582024-349c-4cb2-9934-9d8d0c9a8cf4
2017-12-14 01:22:25.070520,750,10.5,164.6,"{'900_032002752619': 6, 'No Tag': 1}",0.2,0.84,0858ad78-fd47-4141-a466-7d3698ee18a3
2017-12-14 01:23:18.769546,751,0.2,163.0,No Tag,0.0,0.08,6e09a36d-b361-497c-bc14-a97206d6e553
2017-12-14 01:23:27.229970,752,8.8,164.6,"{'900_032002752619': 2, 'No Tag': 1}",0.2,0.61,49909da7-2ba3-4a3e-909a-4db3f93bd3ea
2017-12-14 01:24:05.294044,753,0.1,143.5,No Tag,0.0,0.24,3c406753-97f7-4e4f-86a7-ae1967381cb1
2017-12-14 01:26:27.295249,754,12.6,164.7,"{'900_032002752619': 2, 'No Tag': 1}",0.2,0.92,7bd75728-0bce-49fa-8aa8-58bf3f660ba1
2017-12-14 01:27:23.599649,755,0.4,162.6,No Tag,0.1,0.05,33e5df36-61f0-4fa2-b808-0fccd8e8a152
2017-12-14 01:27:28.004405,756,19.7,164.6,"{'900_032002752619': 1, 'No Tag': 1}",0.3,1.07,cbb005ba-1709-4210-8977-c0c2350b3b5e
2017-12-14 01:28:33.549720,757,9.2,164.6,"{'900_032002752619': 1, 'No Tag': 1}",0.3,0.46,1810d216-a197-462f-b602-7e7bae370212
2017-12-14 01:29:02.845126,758,0.1,164.6,"{'900_032002752619': 1, 'No Tag': 1}",0.0,0.03,f1a152fd-3151-4f6b-9be6-56f54f6b55eb
2017-12-14 01:29:05.451008,759,7.9,164.6,No Tag,0.3,0.41,d03a9013-269d-464e-827d-d894385024cd
2017-12-14 01:29:33.209117,760,1.4,162.9,"{'900_032002752628': 1, 'No Tag': 1}",0.2,0.11,01264582-f52c-46e0-be60-e27f371fea6c
2017-12-14 01:29:45.554440,761,58.8,163.3,"{'900_032002752624': 4, '900_032002752628': 14, 'No Tag': 1}",0.3,3.13,6f185387-3d24-4c6e-941b-1037b4f3fbb5
2017-12-14 01:32:56.004285,762,49.8,163.6,"{'900_032002752624': 2, '900_032002752628': 6, 'No Tag': 1}",0.3,2.89,5503f5b7-ef27-4468-a4a8-900080f1ba88
2017-12-14 01:35:52.740207,763,32.1,163.1,"{'900_032002752624': 4, 'No Tag': 1}",0.3,1.72,cf843a99-71a8-430c-bd5f-9a8a985f274b
2017-12-14 01:37:37.232837,764,0.3,162.9,No Tag,0.2,0.03,630e19bf-c512-4e57-8976-1c208e2cbf62
2017-12-14 01:37:40.818812,765,0.1,163.0,"{'900_032002752624': 1, 'No Tag': 1}",0.1,0.04,c0379405-74a0-4df5-8c20-7738bc7ebaa7
2017-12-14 01:37:44.293740,766,6.0,164.8,"{'900_032002752619': 1, 'No Tag': 1}",0.2,0.47,c2bc03f1-48f9-40b9-90d4-b081ad4423e8
2017-12-14 01:38:13.872952,767,49.2,163.3,"{'900_032002752624': 11, 'No Tag': 1}",0.3,2.87,4b4e51c5-ee68-4ec0-a6c7-b7357245e35d
2017-12-14 01:41:07.830151,768,0.1,364.4,No Tag,0.0,0.05,ddadb04b-96cf-4f49-a4bd-390823902028
